content	cause	id	name	x	y	plane	region_x	region_y	extra
ground_item	static_world_spawn_source_empty	0	all static ground item spawns	0	0	0	0	0	export/load path exists, but approved source has zero rows
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9152	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9153	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9154	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9155	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9156	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9157	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9158	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9159	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9160	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9161	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9162	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9163	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9164	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9165	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9166	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9167	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9168	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9169	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9170	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9171	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9172	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9173	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9174	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9175	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9176	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9177	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9178	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9179	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9180	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9181	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9182	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9183	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9184	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9185	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9186	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9187	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9188	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9189	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9190	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9191	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9192	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9193	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9194	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9195	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9196	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9197	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9198	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9199	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9200	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9201	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9202	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9203	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9204	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9205	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9206	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9207	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9208	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9209	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9210	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9211	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9212	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9213	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9214	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1152	9215	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9152	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9153	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9154	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9155	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9156	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9157	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9158	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9159	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9160	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9161	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9162	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9163	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9164	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9165	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9166	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9167	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9168	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9169	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9170	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9171	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9172	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9173	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9174	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9175	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9176	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9177	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9178	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9179	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9180	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9181	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9182	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9183	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9184	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9185	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9186	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9187	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9188	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9189	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9190	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9191	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9192	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9193	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9194	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9195	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9196	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9197	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9198	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9199	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9200	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9201	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9202	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9203	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9204	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9205	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9206	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9207	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9208	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9209	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9210	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9211	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9212	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9213	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9214	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1153	9215	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9152	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9153	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9154	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9155	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9156	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9157	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9158	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9159	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9160	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9161	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9162	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9163	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9164	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9165	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9166	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9167	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9168	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9169	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9170	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9171	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9172	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9173	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9174	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9175	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9176	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9177	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9178	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9179	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9180	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9181	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9182	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9183	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9184	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9185	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9186	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9187	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9188	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9189	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9190	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9191	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9192	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9193	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9194	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9195	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9196	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9197	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9198	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9199	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9200	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9201	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9202	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9203	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9204	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9205	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9206	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9207	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9208	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9209	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9210	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9211	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9212	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9213	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9214	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1154	9215	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9152	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9153	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9154	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9155	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9156	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9157	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9158	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9159	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9160	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9161	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9162	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9163	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9164	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9165	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9166	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9167	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9168	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9169	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9170	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9171	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9172	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9173	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9174	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9175	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9176	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9177	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9178	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9179	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9180	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9181	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9182	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9183	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9184	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9185	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9186	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9187	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9188	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9189	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9190	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9191	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9192	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9193	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9194	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9195	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9196	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9197	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9198	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9199	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9200	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9201	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9202	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9203	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9204	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9205	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9206	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9207	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9208	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9209	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9210	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9211	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9212	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9213	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9214	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1155	9215	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9152	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9153	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9154	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9155	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9156	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9157	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9158	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9159	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9160	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9161	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9162	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9163	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9164	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9165	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9166	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9167	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9168	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9169	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9170	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9171	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9172	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9173	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9174	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9175	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9176	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9177	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9178	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9179	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9180	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9181	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9182	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9183	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9184	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9185	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9186	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9187	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9188	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9189	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9190	0	18	143	source_plane=0
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1156	9191	0	18	143	source_plane=0
